plan_amount_inr,tenure_days,risk_tier,collateral_type,locked_token,price_inr,stress_drop_pct,fees_buffer_pct,outstanding_debt_inr,required_collateral_inr
97171.4454482254,30,LOW,volatile,5.980564783198719,15366.17834340043,0.2,0.05390625751270724,72598.18804069358,136628.00832173417
74473.69206798018,90,MEDIUM,volatile,4.126062261088537,25766.961291788484,0.2,0.05282040132426394,55404.516758272664,145827.51392155382
67582.5660278421,60,MEDIUM,volatile,2.5644281420499557,29110.53062126061,0.2,0.05655479056918472,64044.41347809719,169166.0796736931
198439.10244436536,90,MEDIUM,volatile,18.269445261784618,27163.362587334916,0.2,0.05499498925680266,182124.87381981514,480352.073247331
144452.47556275054,60,MEDIUM,stable,2428.5482359008565,74.28346708424957,0.02,0.020835911919871265,103073.20222586079,214736.38038517942
51899.80590090162,180,LOW,volatile,4.081542042727693,17895.88931214818,0.2,0.03451252989978041,47150.61515188872,87103.3967269845
150735.90921331328,120,MEDIUM,volatile,17.29430095150616,15842.55838827074,0.2,0.034945655941802996,109110.18448820815,282307.7786376993
26784.185676267367,30,MEDIUM,volatile,0.382685660047056,42330.848169939825,0.2,0.04747634265210772,20644.446747357906,54061.42393749664
185259.76237395313,90,LOW,volatile,5.992758311696867,16978.28696268093,0.2,0.04267056837760384,188127.0177555793,350275.90094713116
85850.85870914963,120,LOW,volatile,1.4186404736488807,26910.638660297605,0.2,0.05962015914366092,73534.88750721182,139141.1592910768
38941.91947967657,90,LOW,volatile,4.05045645756801,17349.489460158697,0.2,0.044734260171777326,37908.83715375499,70722.60881750107
55291.27634596116,120,LOW,stable,935.9364696481632,73.59546945391568,0.02,0.042681020757053795,44786.43610920935,68072.8380735
31874.619140287872,90,MEDIUM,volatile,1.055700771051511,34423.89345949089,0.2,0.054008734786969076,23548.045275408513,62049.61351859898
186181.04093453445,180,HIGH,volatile,15.4345798068557,42716.66607270339,0.2,0.05160095255945503,188204.28593094775,824649.1931698195
61872.82889374655,120,MEDIUM,volatile,4.554744093347175,25446.31546316418,0.2,0.026417704959710846,46858.735772537635,120241.59007240394
29427.32654751369,90,LOW,volatile,0.629765797053084,37368.940459014964,0.2,0.039358200324907625,24200.284121969245,44915.6495577882
162767.25419760332,180,MEDIUM,volatile,4.637384604460986,38415.12831922985,0.2,0.059670127543868204,153885.38265097106,407669.3576522287
43438.56521370369,60,MEDIUM,stable,1110.4916764034704,81.28758718740954,0.02,0.04831532472961446,39404.48143178518,84302.69744482437
19735.91965814714,120,LOW,volatile,0.335091093629571,41061.79127566038,0.2,0.020940360230703937,20225.301743727632,36872.90508574281
134010.58741822606,120,HIGH,volatile,18.873925140792398,20600.638497912874,0.2,0.02246119017533556,140132.8194681922,597001.5390669719
2473.731307897257,60,LOW,volatile,0.14732678949359687,17253.962530127646,0.2,0.049258560213895033,1858.565836369856,3482.350202736016
166651.69814136822,180,LOW,stable,1500.3719721074192,71.40007508288751,0.02,0.050932663165863507,129872.56608322792,198961.1104169553
112979.20343728046,60,LOW,volatile,4.065274666294651,31020.429394603318,0.2,0.05277869387705793,104359.68807166432,196192.24303839993
50116.865894369206,180,LOW,stable,695.3796358924725,75.44451118123155,0.02,0.031706102688691375,37655.61206798101,56631.96030760051
95245.15768764446,30,HIGH,stable,3224.145911857141,79.74910284357914,0.02,0.052242768758834476,84746.92350065039,303314.0728847534
53220.57507132364,60,LOW,volatile,4.095467200221559,18702.54509192097,0.2,0.059685765130357574,44199.1659792112,83637.90539072159
107038.56717338956,60,LOW,stable,876.6821062571587,85.26363846829453,0.02,0.04304518195097959,108199.45296335533,164514.4578763257
114757.18011962615,60,LOW,volatile,3.4640661273203657,27675.05703398469,0.2,0.04391711253271397,117205.31600613218,218486.84831893892
154564.74982616375,90,LOW,stable,919.6034857593719,84.81937374074255,0.02,0.029768361588834828,122197.4279762488,183433.0104919408
93751.39659504785,120,LOW,stable,888.0807667371611,79.15265173530416,0.02,0.02862886996180316,68765.13425259582,103110.49903647132
157540.92457633675,90,LOW,stable,961.9479443534681,88.05105221391527,0.02,0.020314902943517725,164926.11700861205,245301.12983745374
14779.49000707371,90,MEDIUM,volatile,0.8574859220316295,35644.20008765242,0.2,0.02860233406825549,11121.025336785664,28597.78154662485
184347.2434299849,30,LOW,stable,2448.299497592002,80.4086447298803,0.02,0.026071955505284822,140233.35048220228,209751.4696156433
37916.23587554561,30,MEDIUM,stable,857.119287766561,80.8263065469445,0.02,0.04651077833327731,29887.876648210353,63832.62255887265
167478.890581679,60,LOW,volatile,3.382992659484236,31111.414146452425,0.2,0.021644256940499422,137215.27569916277,250330.71139742306
99431.72496125066,30,MEDIUM,volatile,9.959047743652782,15543.846831293611,0.2,0.05873866085444729,74745.08503518731,197838.778089015
21838.763832708544,30,HIGH,volatile,2.03926859484968,38957.776262235995,0.2,0.05679821744753666,17750.129347349273,78159.60439059132
72600.67911019003,30,LOW,stable,522.3685217045961,88.42862732126062,0.02,0.03261640240300378,51380.111274222276,77341.02865751229
183747.79228737066,60,LOW,volatile,6.1409190004574015,35201.93153980981,0.2,0.056473965294525225,180136.09974572374,339837.6778411694
167108.07712455327,30,HIGH,volatile,5.487892172547422,24705.3587160534,0.2,0.039140394251602,132390.24247760916,573216.8698468665
144740.84038975186,30,MEDIUM,volatile,11.104858526422772,35967.47577419318,0.2,0.054380360557589325,142746.96246374428,376273.98437755834
76589.33031636645,60,MEDIUM,stable,1527.6613345799012,86.15163949134188,0.02,0.04753280189946582,70954.08782587033,151687.21311521373
118169.37188770494,60,LOW,stable,2029.4234106285253,80.71351640268638,0.02,0.02371645118145355,102593.6009675276,153100.22900350366
47192.27221645256,180,LOW,volatile,1.4190421017657109,25943.969971945367,0.2,0.0485342445610812,49094.23850435428,91923.19693297261
129920.85914615988,120,MEDIUM,stable,2217.2661204218384,93.50172763067027,0.02,0.045594482979292056,108527.38542167678,231582.92948790305
52927.12479305356,120,HIGH,volatile,2.3283951816915067,29455.890358192475,0.2,0.05223661821711993,40353.53828990987,176922.7944302909
165972.35708584532,120,LOW,stable,969.5396276119302,79.63864227168033,0.02,0.05062986613510617,149724.2863426364,229307.29871332124
141195.14673476334,30,MEDIUM,stable,3093.959338419675,75.02633808369742,0.02,0.04929612540322806,105762.56424723154,226482.14056597964
77831.83388455064,90,MEDIUM,stable,497.62180277609355,83.88359586842778,0.02,0.04582742707129475,62023.06768743775,132378.41897677915
132236.90442207534,120,LOW,stable,2359.962144642031,70.53152402974746,0.02,0.05432948291473064,134578.64795178935,206837.07916380998
65702.09458364826,180,LOW,volatile,1.6148405905046603,44397.72646903075,0.2,0.05116289991967767,66507.30721193542,124839.31056204806
31974.93692249793,90,LOW,stable,462.2891582467714,94.7098157167676,0.02,0.049432919664287034,27594.49286272583,42213.657742836294
47801.60576204213,60,LOW,volatile,2.2606642908670236,22305.987246173518,0.2,0.024903909937198203,41462.862594950144,75884.732126345
55065.918769229436,120,MEDIUM,stable,877.349512887963,94.62326200409294,0.02,0.05888606174223422,49469.80563053532,106903.85236585989
46096.70649335456,30,LOW,volatile,1.309113401778026,42859.93831115999,0.2,0.05504005001353286,33625.85283808137,63351.109750066185
135992.84401895784,180,LOW,volatile,2.6795906008276638,38437.052456041725,0.2,0.04141962423278045,107244.58488951328,199440.3844582812
148192.61038428175,60,MEDIUM,volatile,19.821243776616893,18641.139079591056,0.2,0.056000064419886794,133817.16553313282,353277.33855868725
91970.70153149714,30,MEDIUM,volatile,1.8438478171929245,28151.19174867178,0.2,0.04152410966718957,74717.74846725997,194550.8411217499
197570.98316419564,60,MEDIUM,volatile,2.9388465979380953,42876.66316376471,0.2,0.04201075668722304,153055.6266329596,398714.02330761834
178313.10045042975,180,MEDIUM,volatile,16.43711552831709,21187.439317463737,0.2,0.053697586940444506,165220.69062862825,435231.60757004825
18322.98681749827,90,LOW,volatile,0.5694844873566022,31605.407485158965,0.2,0.03547823626118701,16458.66922073979,30433.203171246296
92629.68060532016,30,MEDIUM,volatile,2.8160255392196514,35676.92915195338,0.2,0.04878059890684017,75444.60415743383,197812.09283130732
181786.86499750026,60,LOW,stable,2718.4797301300846,92.86076287168618,0.02,0.05213257267417898,186892.7028742121,286641.2540657081
44832.577468564195,120,LOW,volatile,2.6180259120858054,27955.27416748227,0.2,0.05596922105516569,43585.845726957996,82188.05635951151
76300.80908094156,30,LOW,stable,1395.220706309634,74.39479406430564,0.02,0.045054177403154066,69330.69793378991,105618.56486586497
189442.54377075858,180,MEDIUM,volatile,8.760021119430672,15353.923775384601,0.2,0.0315387588302216,146498.37042859578,377796.8680064093
155436.41256311673,120,MEDIUM,stable,4023.099834287063,71.44942873121249,0.02,0.05128538129029697,144063.7237937137,309085.89142566186
166632.6751700877,120,LOW,stable,2114.6239075022045,89.26222308814516,0.02,0.023694153339335916,156752.77065335796,233916.75632300935
176017.27170226027,120,HIGH,volatile,24.03691260763748,27898.923543743338,0.2,0.04597877425378906,159021.62080263282,693055.1666957864
35063.9588101663,30,HIGH,volatile,4.5698229504393515,22769.139543465328,0.2,0.04830514087090787,32374.065829632782,141407.91516707183
140155.52944588976,180,LOW,volatile,5.397663718485262,36799.76370366828,0.2,0.05502498727238671,106066.89853140395,199827.19334484998
160757.4567330503,60,MEDIUM,volatile,11.744859772767029,26008.755542528594,0.2,0.035806657535746945,131378.6489554982,340207.1981153921
46069.42017402505,30,LOW,volatile,3.6251777796054423,25032.723699664093,0.2,0.050176550496687136,46611.22975086676,87410.75084673896
9628.611635737738,30,HIGH,volatile,1.0741586970887282,22813.83067699463,0.2,0.04258533573454945,7202.09750393516,31286.671850554994
36492.807041716624,30,LOW,volatile,0.8044548637177393,43823.659568436815,0.2,0.045133165304711634,33076.78446014776,61731.50793024272
148539.17137044496,30,LOW,volatile,4.203182633416129,37360.907793756254,0.2,0.04739906866852544,150645.36254153313,281760.3793307753
139163.83682409942,180,LOW,stable,889.2255817284856,93.37973011684707,0.02,0.02628144116677161,98104.17670332552,146767.48666409406
178453.50342546834,30,LOW,volatile,11.771811407567979,23923.56365679271,0.2,0.04959482748535019,185322.63117495988,347345.84838788066
64073.65124453444,120,MEDIUM,volatile,1.981398751697992,41898.29587571144,0.2,0.023806554227790357,64661.18743302209,165501.36874519908
124727.06818574894,30,MEDIUM,volatile,1.6485042301345343,39889.665520755516,0.2,0.0589647096232508,118524.7555861134,313783.8334560384
6331.887658304382,180,LOW,stable,34.80470624291766,74.50929329258732,0.02,0.025692280046512996,6003.877712574956,8976.867376284912
187081.77674139428,90,MEDIUM,stable,4173.298416148119,89.1297884036451,0.02,0.059448811423814155,187774.56186167902,405994.9722040475
111344.02863305563,90,HIGH,stable,3918.351536507553,77.98180299845468,0.02,0.030025980761954847,84604.46740239327,296410.882697255
149928.68419196995,30,MEDIUM,volatile,4.986776753244519,19468.762275048404,0.2,0.03630362084994529,141679.16689327746,367056.58412626776
57479.3746144032,180,MEDIUM,volatile,1.4415021690961634,42025.638592585354,0.2,0.04282018485316472,47144.87919724276,122909.07909837202
17308.920250534058,90,LOW,volatile,0.6962479604118653,31301.185100654966,0.2,0.03918009561747458,17420.970993084466,32327.725539897794
13501.589690797377,30,LOW,stable,210.89962492462283,77.26304879792099,0.02,0.04827355811002866,11971.398778121706,18293.441388769228
163117.41817373145,120,HIGH,volatile,19.189246338909868,29716.77283190397,0.2,0.04705787735520896,157903.50740020943,688892.1303558577
31237.244329978785,180,MEDIUM,stable,758.1546995618068,71.94408086150978,0.02,0.03467514544851374,23692.17001799699,50027.95808033051
164976.3684358248,30,MEDIUM,volatile,5.499884432893046,44905.95686405003,0.2,0.050674628240589686,129459.24849246861,340048.8694553264
53787.86720315885,60,HIGH,volatile,8.673452571267456,15438.844795155408,0.2,0.03954794652587536,53430.65391221832,231432.19398325536
108713.13770060956,120,LOW,stable,1875.1114071468483,75.38144536521692,0.02,0.04474411688347631,91137.70933560863,138798.2298172207
53121.401974659166,30,MEDIUM,volatile,1.5280940210474732,37690.49107885423,0.2,0.048214306962659714,46998.556600823766,123161.39858894455
10966.678909551745,120,LOW,volatile,0.19875823320284833,38251.450432425656,0.2,0.04462171109599996,10461.527788849404,19514.891177618243
108913.50253919757,120,LOW,stable,610.801156727326,89.66766260379755,0.02,0.023126622576867394,82707.86089096186,123353.66526811545
74056.96171642377,90,MEDIUM,volatile,2.0686966537619615,36289.3597036728,0.2,0.05023609356344523,59681.27348821974,156698.56881789875
87586.88658094444,60,LOW,volatile,3.0139141719366687,27714.206809341806,0.2,0.03901437256580821,71293.71433703552,132277.1319103231
120710.2218911428,90,HIGH,volatile,14.702313439390627,16482.5289070539,0.2,0.025247577612615774,123225.52508925574,526402.7962408419
63418.48076613596,30,LOW,stable,826.1304284257354,83.17678112295482,0.02,0.027633573701311705,47446.9201253009,71075.87185055928
113197.28111273049,120,HIGH,stable,4132.43615766662,86.89386313850407,0.02,0.028913039143246933,93949.37313703306,328795.0171429511
131896.86409959145,120,MEDIUM,volatile,15.942702642235654,24156.869964523066,0.2,0.055478088021314514,136613.60863357648,360481.6760956486
18819.441853535893,90,MEDIUM,stable,406.30051137390933,79.72014206845155,0.02,0.044123372323721474,18672.734927517566,39789.059108217516
70669.21682361758,120,HIGH,volatile,9.363698076200967,24952.90560845215,0.2,0.02221877668241393,66051.87169578047,281331.09784351866
18899.51233645072,90,LOW,volatile,0.3143805569795455,24834.573859723238,0.2,0.05208736681095237,16860.750012614706,31676.753720052748
2379.7839418452895,90,LOW,volatile,0.10948624271555904,25790.887262710392,0.2,0.04789188821229309,2364.4479271250466,4424.438933811978
11194.800388308495,180,LOW,volatile,0.5870444287677489,27107.23141587022,0.2,0.04058624106657857,11544.511895978916,21451.89328354482
118850.74305093789,180,LOW,volatile,6.676184772263021,35036.53294423924,0.2,0.05303411405632799,121634.82443217647,228724.3206863106
17776.748842708545,180,HIGH,stable,218.19522681744425,74.7349070346596,0.02,0.050725138670249345,16420.267077591514,58684.31089151318
173831.8167114427,90,MEDIUM,stable,2496.6809252985704,93.20145775158198,0.02,0.04012537061246385,165967.17870523912,352299.3331842691
152129.37199650693,60,LOW,volatile,3.638642173063593,44822.849139867554,0.2,0.049482562304281746,147771.9593109203,276935.8830256227
2754.835912211791,30,LOW,volatile,0.09958668091440737,16652.973837521953,0.2,0.02092371770884771,2708.7518573221682,4938.266100943026
115075.79405444425,90,MEDIUM,volatile,11.587740844737842,26271.02711720707,0.2,0.040124221862390994,110078.62897122912,286238.6207559463
3040.1305968789106,180,MEDIUM,volatile,0.3875956700029154,15904.981382403043,0.2,0.03479105697095805,2319.565465431208,6000.663999217229
22729.767902102594,180,LOW,volatile,0.40517906866394,32919.322640569284,0.2,0.029240924759965425,21953.616900078647,40349.216000112414
197661.60602966382,30,MEDIUM,stable,1833.7646499463278,80.59105444031901,0.02,0.03842923497327759,165370.04633531472,350459.36878260475
91947.61566495402,90,MEDIUM,stable,1366.378435371284,78.23642970517776,0.02,0.035696992756406754,70793.17829088993,149633.22829294458
6415.029138214238,120,MEDIUM,volatile,0.14276200640285963,36528.41131796267,0.2,0.027394661787523956,4720.732187366688,12125.137622572693
170212.58919980715,120,LOW,stable,2164.3387317199144,77.27237072814458,0.02,0.05999275800455528,133465.3712229976,206227.88183785288
183551.62124443936,180,MEDIUM,volatile,20.920107097281722,18106.8234179931,0.2,0.022079725030348395,161105.54367355787,411656.77444683696
110128.30452151872,30,LOW,stable,816.4961411169174,93.95442886872344,0.02,0.05350514794157335,86605.73599012758,133002.31589922478
141482.47834379406,90,LOW,volatile,13.700543347630225,19192.420427622583,0.2,0.050163328495776836,132012.8462048983,247562.58924060187
156244.10623665017,30,MEDIUM,stable,1614.2523582171275,70.33441121295235,0.02,0.022974740226275478,162109.13015811026,338435.8067587762
147199.68174754689,120,MEDIUM,volatile,2.6615502742949624,39204.9951295566,0.2,0.03364473159168217,105309.05767286554,272130.38163110515
99409.90216726322,90,LOW,stable,1305.4309204515655,73.5540255269728,0.02,0.04457709197916686,74132.82257940415,112882.57759504595
166704.203415269,90,HIGH,volatile,8.90804249396686,42999.68999083113,0.2,0.0262013845017796,131120.9333434494,560652.0138925556
105938.37564187977,180,LOW,volatile,3.8737892758457244,38287.302470929324,0.2,0.04972136590394455,103981.33362528417,194913.26350294118
52641.1501700859,180,MEDIUM,volatile,3.237446035523378,22895.672069891247,0.2,0.034050474654683895,41846.80079496373,108179.26056203063
1809.355854868021,60,HIGH,stable,54.75190749827467,86.82915540165044,0.02,0.025665480232601876,1387.8389110408414,4841.695452987061
72359.39497131611,180,MEDIUM,volatile,2.313323823727888,33532.23548812919,0.2,0.047638926586683436,54523.03580885713,142801.13677259596
17434.54861653381,180,HIGH,volatile,0.43167889646700036,33202.04532081615,0.2,0.03004086173362667,13118.996375178145,56304.59304737009
13592.007308410446,30,MEDIUM,stable,254.1460129442831,87.69170567879851,0.02,0.034062837814198034,12938.728931727146,27305.017871123346
94375.62206924966,120,MEDIUM,volatile,5.82505033190254,26286.376003567057,0.2,0.037399628740719684,89453.25375270602,231996.93058176653
188791.2089523714,30,MEDIUM,volatile,6.868494978065372,43321.072165794314,0.2,0.03729070640853445,152712.4655548403,396018.05318192317
21997.37118278975,120,MEDIUM,volatile,1.1570208708736074,17637.162146702158,0.2,0.05161956556838189,18858.45121412235,49579.79068271967
55476.249999360385,120,LOW,volatile,2.5528784061090914,33992.306123013455,0.2,0.04588047805785822,51030.76619190537,95307.28953651567
166185.55385324443,180,MEDIUM,volatile,7.288702554193264,16067.402054876617,0.2,0.05411365368465003,173044.13458617055,456020.4623933164
80964.09962370533,90,LOW,volatile,1.7395321287678054,31671.65494130169,0.2,0.05084929097589676,77733.73968128434,145868.65219461176
152001.94251620342,60,HIGH,stable,1176.3600895548254,94.4923105858468,0.02,0.05745744544798252,149123.05324531416,536364.9079666444
108924.53181977305,120,LOW,volatile,9.81418867071599,17529.036702583267,0.2,0.033964060045170115,113521.72398666469,209602.46899389103
121182.33125667024,60,LOW,volatile,10.089714056681636,16584.08919449323,0.2,0.043159465782802726,100991.41516336123,188125.2690901092
33067.52938491667,30,HIGH,stable,768.5002526285224,76.66321697218517,0.02,0.053677106818289896,23947.00605346505,85824.53080059569
71104.15897352717,30,LOW,stable,405.5928426633089,93.38324396502972,0.02,0.052684097454538684,68360.59002376582,104901.02917001117
124729.33260686236,180,LOW,volatile,1.6428720348765413,25783.002171548633,0.2,0.052387554333364006,92597.02522587987,174014.20877858668
6326.871117184291,60,MEDIUM,stable,63.38839263015745,83.58017500789316,0.02,0.037218518239502535,5400.037584283298,11430.650982873358
38476.97643353545,30,LOW,stable,373.2065102468745,81.94477931197684,0.02,0.03944391502646477,36877.51944902231,55877.716024134614
77912.42713681204,30,LOW,stable,746.8717162732672,87.30272198321885,0.02,0.023178073593813027,69764.66046501425,104054.9138476964
135244.32316699257,30,MEDIUM,stable,2250.4475526307056,92.45792597150856,0.02,0.026974969048063964,112050.04122173994,234842.01554189934
102408.16842242984,120,LOW,volatile,4.135806842070432,42345.70549705143,0.2,0.03764726641704867,90121.58845714969,166990.03554950646
144027.69441545784,30,LOW,volatile,12.073883708524566,15953.79462114444,0.2,0.03244151080771898,113181.1311241694,208665.88930850718
145645.54702888126,180,LOW,volatile,3.6742261586325897,27308.717158802632,0.2,0.029645243965435147,105731.17118204922,194402.8527615933
7179.892940453385,90,LOW,volatile,0.06276893327207587,38488.2796298562,0.2,0.025992135524661293,6062.490166183431,11107.262914642493
180440.7702395753,60,LOW,volatile,16.676242808079135,15743.354138252818,0.2,0.05013809276457468,129991.35456257226,243765.84492182723
165018.81527642623,180,LOW,volatile,6.6836100233556826,39294.40983589305,0.2,0.05243113987246423,172094.80069132813,323424.8701030339
54942.59554876388,90,MEDIUM,volatile,2.0562649875241834,29111.85720991505,0.2,0.039640435684696176,47067.818523149115,122334.0183903374
97420.45911953184,60,MEDIUM,volatile,9.217088626406722,29137.840235513115,0.2,0.053002529460095274,98280.57061941983,258724.2236475765
62321.84035629857,120,LOW,volatile,1.6637308567273634,20584.85954305476,0.2,0.056580163532526234,64386.29602029674,121480.86281853353
181421.789668855,120,LOW,volatile,6.593206775041215,22006.27283653619,0.2,0.026095161548678518,155529.20908491497,284978.1587884357
77180.97931638347,120,HIGH,volatile,4.7794985919155035,38958.07505716398,0.2,0.05323040135795522,65381.96496037509,286926.1383199484
79814.5734244104,120,MEDIUM,stable,1052.705126634682,72.36215996697823,0.02,0.021111005871825253,80828.12276763895,168437.72600407185
182470.49545858728,180,LOW,volatile,2.936505678842563,24563.346048255797,0.2,0.02452349001318524,129944.297927419,237733.90289270075
120538.08503614039,90,MEDIUM,volatile,3.4493010158639996,24610.380036953116,0.2,0.03644867205359477,104930.96072230364,271888.88724484877
28436.05363194714,60,LOW,volatile,1.4540218595138246,23125.32622898301,0.2,0.04683944118079151,22578.65646685093,42207.55021137731
125577.35137783673,30,HIGH,volatile,23.05862820213784,24322.952582034857,0.2,0.039569505455701634,120989.43950933409,524070.54915033735
159095.10102440437,60,HIGH,volatile,39.37670915979367,18676.170566562116,0.2,0.028367827436648837,157958.04265006506,676829.0381091371
68230.39222182905,120,HIGH,stable,1525.7871041345877,91.36981853797602,0.02,0.04524664759128688,62567.31430832769,222443.11404615603
105874.10411409222,180,LOW,volatile,4.706679068099629,31714.727866476802,0.2,0.0547504578915486,89191.20801067463,167990.1205163561
125741.46927319867,60,LOW,volatile,2.579216049338605,31850.62296802375,0.2,0.05180343745916159,112444.30798707389,211195.19582771603
102572.92629693128,30,LOW,volatile,3.26949726387834,42890.2294577699,0.2,0.031868193368648184,92413.07239578273,170282.3393869329
199825.77738439632,120,LOW,volatile,6.849918798061934,30966.92145631388,0.2,0.05608311788853049,184298.71103506745,347562.066737056
101851.77656748329,120,LOW,volatile,5.345147326415087,28135.322745223206,0.2,0.035462979582742284,104170.69287902722,192615.88577449336
129031.22545496568,30,MEDIUM,volatile,3.431449512546767,17854.375389704554,0.2,0.05595042569497945,101572.49519941575,268138.79886181076
158924.29787579764,30,LOW,stable,2121.855084450525,76.39665728850994,0.02,0.0241380096866087,122459.12851100277,182820.76988515307
28180.05370888376,60,HIGH,volatile,2.358018684023905,28381.897654800516,0.2,0.05741607040286044,21602.23511718998,95177.29403974042
9738.153676077742,90,LOW,volatile,0.3118482368103712,37774.36269697483,0.2,0.0339238517811984,9193.19037595423,16973.31929225793
194624.98189269655,30,LOW,volatile,7.053577960852729,20805.185341092816,0.2,0.03756453880395425,197877.37899469107,366625.9847792177
146719.57080054257,90,HIGH,stable,2824.33256231059,79.19817734730657,0.02,0.05351890788420419,119484.93951389781,428162.05097038037
79263.11312930411,90,MEDIUM,stable,401.591531235999,87.92245052373593,0.02,0.047587022286621775,67154.55861195718,143571.9267128013
4516.09035315333,120,LOW,stable,45.490518217776774,80.24565210785985,0.02,0.04220291064286471,4691.611029872825,7127.712348305579
34113.54049058912,180,MEDIUM,volatile,1.0167264405072751,29396.91902464479,0.2,0.047148135671529354,25614.091955178614,67054.371594461
2939.8107439096143,30,LOW,volatile,0.29386019701633487,16930.572372304825,0.2,0.04084745163150623,2962.871191600488,5506.958802303166
79894.9959850237,90,LOW,volatile,2.098754782094771,23108.816064285453,0.2,0.02105032544397128,82751.22782376234,150880.65732203706
111416.21168357076,180,MEDIUM,stable,851.4893913424648,94.63726019872806,0.02,0.038813781551600354,109168.57809305552,231440.45599073102
32956.05701788909,30,LOW,stable,447.64605121350473,84.3615444017193,0.02,0.044183018785371356,26949.55364200717,41020.79632190867
128331.60463224596,180,MEDIUM,volatile,12.575731678880981,17675.479423554716,0.2,0.025256281575959116,119188.4126358804,305496.6718650095
190894.0092526966,60,LOW,stable,1953.7201048569304,92.05490121114572,0.02,0.029032540865958495,153096.40640413476,229651.87183599736
198099.64193454958,120,MEDIUM,stable,1215.474455711192,80.35088162503536,0.02,0.029171474156104896,147047.9320719588,308852.1163716421
166800.11986838994,120,MEDIUM,stable,2410.0938950345703,85.31667122037977,0.02,0.041639819630612,123028.517433967,261533.47491701838
89332.8977499261,180,LOW,volatile,2.0755530933314414,43432.62539652291,0.2,0.02901953546245384,62825.16684584323,115443.43571975136
109934.46623650803,30,LOW,volatile,4.104032193244625,31925.273170733024,0.2,0.029093269155289293,114598.4054983425,210593.65670405852
101158.08829140024,180,LOW,stable,1874.1588660709706,80.5994314335609,0.02,0.03701828380041837,94004.01791340436,142104.78910627167
31977.678362549912,90,MEDIUM,stable,301.8776494142589,82.09373929390915,0.02,0.05153323906848968,25979.72090041134,55752.12258878547
171028.42003404748,120,MEDIUM,volatile,7.410500873112209,38574.44556835496,0.2,0.031178262247591446,154383.50816317438,397992.29416847246
135482.39644848218,120,MEDIUM,volatile,3.255531136417563,31101.688699733244,0.2,0.03006241144032645,124193.44532437416,319817.49943976797
127949.18762160116,90,LOW,volatile,2.682349680973161,37089.44435666759,0.2,0.04010564274571714,97756.39545626311,181566.03308668043
44845.90249895931,90,LOW,stable,265.33525216585,89.53001534314346,0.02,0.034104790582193685,35926.225756022395,54156.67953621013
31478.700454840804,180,MEDIUM,stable,535.5562911059726,93.6030941194751,0.02,0.05923489237453844,28064.747687196777,60667.67346115603
174732.26892987528,90,LOW,volatile,8.939256359193351,32356.257587842847,0.2,0.05225878953769346,173671.30766163385,326334.2142454628
36703.37577582075,180,MEDIUM,volatile,3.0648741341019536,22495.126548096287,0.2,0.03566868603560783,27357.082559138038,70832.18436947533
15669.975103593348,120,LOW,volatile,0.3414463384309412,35570.02356361474,0.2,0.02478967450257015,15676.517487946643,28687.73795322623
125495.43502480819,120,LOW,volatile,6.319213819385494,26108.37039861441,0.2,0.028715441981037128,114595.5463403162,210511.08589738715
141164.3082045953,90,MEDIUM,volatile,6.261504742512585,33870.23092170704,0.2,0.051334428407561486,123007.86364554241,323306.00503855397
24804.859651957064,60,MEDIUM,volatile,0.9480109342961403,34747.73938899325,0.2,0.03827825827783106,18613.049252457262,48313.81089770203
42165.02165847796,120,MEDIUM,stable,337.1571547277837,94.19792683907343,0.02,0.027814205819253396,37630.86297484605,78933.74600568274
157963.99521724632,60,LOW,stable,2121.0049749979503,78.28164433811854,0.02,0.04499593396770639,130126.16821114207,198223.49370764036
185987.45474716957,120,HIGH,volatile,17.162623191357675,27520.860480468044,0.2,0.045577729959364564,142492.15108498017,620777.5827852516
95821.2546909242,120,HIGH,volatile,12.51960012676694,33740.43377198357,0.2,0.03317005397046544,96586.93418538371,415794.7000214778
158608.98959762766,90,HIGH,volatile,10.242377111411344,42202.4057468478,0.2,0.02576408001026186,136594.12968916274,583805.6323975268
64560.623457936934,180,MEDIUM,volatile,5.928465840540922,17043.476660108037,0.2,0.042552485679285476,46994.62112834149,122485.89767727169
140943.55420606825,30,MEDIUM,volatile,3.9235376392076913,38495.73167157246,0.2,0.04255183996031056,113565.06334152917,295993.6643548011
111886.8714248723,60,MEDIUM,volatile,4.339248618396923,18863.089079583522,0.2,0.03827812046111223,85428.61461306173,221746.6535351161
168798.97180212,60,LOW,stable,3683.7404866290335,76.56199333832672,0.02,0.058795171036790564,173649.5466338299,268016.4743857538
155404.31807439582,180,LOW,volatile,8.391885306714546,19922.321827262313,0.2,0.03282047765123275,122003.53061223082,225013.8299322519
57543.04047536498,90,MEDIUM,volatile,2.151358139895275,38472.60836846084,0.2,0.04011214108715024,50478.99051669103,131259.52726558366
30741.588968878415,60,LOW,volatile,3.759824202475724,16114.921592148352,0.2,0.045415093303293505,29540.603374391103,55146.77255870476
161723.6977423029,180,LOW,volatile,2.780662912611922,36034.17198504088,0.2,0.047621714449663434,122178.82618662764,228566.41314121836
7525.721628047506,90,HIGH,volatile,0.8708262850581362,27045.306330838655,0.2,0.05381368583295923,6420.348590723402,28191.046719677805
