due_at,cutoff_at,on_time_ratio,missed_count_90d,max_days_late_180d,avg_days_late,days_since_last_late,consecutive_on_time_count,plan_amount,tenure_days,installment_amount,installment_number,days_until_due,current_safety_ratio,distance_to_liquidation_threshold,collateral_type,collateral_volatility_bucket,topup_count_30d,topup_recency_days,opened_app_last_7d,clicked_pay_now_last_7d,payment_attempt_failed_count,wallet_age_days,tx_count_30d,stablecoin_balance_bucket,y_miss_next
2025-12-21 17:56:47.030071+00:00,2025-12-19 17:56:47.030071+00:00,1.0,0,8.17585735149076,1.4117187457981917,24.507540974126186,3,58405.35650057112,60,29202.67825028556,6,2.3680245930009782,1.4779887250463684,0.47798872504636836,stable,low,3,14.721868111010211,0,0,2,391.5494299882351,22,medium,0
2025-09-19 17:56:47.030071+00:00,2025-09-17 17:56:47.030071+00:00,0.6516119887627816,0,3.1504486331209125,3.0354349296336354,13.985018923568369,1,16286.44555079595,90,5428.81518359865,5,2.1598114468618617,0.963012261739665,-0.03698773826033497,volatile,high,1,5.5702883103027325,1,0,1,257.2540315776109,16,low,0
2025-12-05 17:56:47.030071+00:00,2025-12-03 17:56:47.030071+00:00,0.7219185832573701,1,5.417134934381476,8.43218269441616,20.25489203821483,5,31457.056505239718,60,15728.528252619859,2,1.6605469363921652,1.0078919272003868,0.007891927200386784,stable,low,0,12.853709567041703,0,1,0,141.76936055175506,26,low,0
2025-12-09 17:56:47.030071+00:00,2025-12-07 17:56:47.030071+00:00,0.5572796738856006,0,2.4592742493076685,5.3434490793010365,13.822427894968369,4,5296.277225531026,180,882.7128709218376,3,0.0,1.4465036321689893,0.44650363216898925,stable,low,1,5.736112317815282,1,0,1,106.93164264586996,24,low,1
2025-09-05 17:56:47.030071+00:00,2025-09-03 17:56:47.030071+00:00,0.9108115939184112,1,5.612426429799312,0.7187294354222629,13.78783521844693,5,119071.0330869298,30,119071.0330869298,4,3.3643086318108644,1.1392487039326877,0.13924870393268773,stable,low,2,22.43614439438067,1,0,1,240.8626576566673,16,medium,0
2025-12-07 17:56:47.030071+00:00,2025-12-05 17:56:47.030071+00:00,0.6752131788556188,0,3.5278073332870794,2.1296315221251767,10.881887863433231,5,32255.07889816804,90,10751.692966056014,1,1.4764886724437538,1.0286132090686173,0.028613209068617307,volatile,medium,1,1.7027877230599764,1,0,0,74.86942398283053,34,low,1
2026-01-08 17:56:47.030071+00:00,2026-01-06 17:56:47.030071+00:00,0.6953935952892621,0,6.047904218252893,2.6553106537232556,14.635179344006191,11,30444.137700435644,180,5074.022950072607,2,2.5141648326306316,1.2491048930202169,0.24910489302021688,stable,low,3,6.954973055504743,1,0,0,385.5712532627278,20,high,0
2025-11-05 17:56:47.030071+00:00,2025-11-03 17:56:47.030071+00:00,0.6869514062117075,0,8.3043936918161,1.9304983783538914,15.445472730532703,9,43674.24686694749,30,43674.24686694749,5,0.0,1.2157961694790238,0.2157961694790238,stable,low,2,16.149116665368012,1,0,0,155.9853174285887,21,low,0
2025-12-07 17:56:47.030071+00:00,2025-12-05 17:56:47.030071+00:00,0.7912899448912298,0,2.381718161454196,2.2525781011560384,14.334615887188557,1,76362.10333885906,30,76362.10333885906,2,2.076630854770489,0.8492439086969796,-0.15075609130302037,stable,low,1,0.7159844011647502,1,0,0,172.6538740245419,12,medium,0
2025-10-21 17:56:47.030071+00:00,2025-10-19 17:56:47.030071+00:00,0.5548632747613538,0,4.652397177697627,3.598591768914597,22.775880144767918,3,103112.52729579533,90,34370.84243193178,4,1.918360177285186,1.1891789000622113,0.18917890006221127,volatile,medium,4,3.5108766664788127,0,1,0,191.67467353187067,23,medium,1
2025-10-18 17:56:47.030071+00:00,2025-10-16 17:56:47.030071+00:00,0.37621585210159303,1,1.855701191906522,4.578137246079689,17.232996753097417,6,2585.3359905997895,60,1292.6679952998948,3,1.975209898271783,1.8018521260328622,0.8018521260328622,volatile,high,2,9.497885658109727,1,1,2,120.13358633623935,22,low,1
2025-09-23 17:56:47.030071+00:00,2025-09-21 17:56:47.030071+00:00,0.8623867267306989,0,2.4960497020037185,4.266752400150344,13.337911381054582,3,114196.1737726086,60,57098.0868863043,5,3.282184364897094,0.8068157781436192,-0.19318422185638084,volatile,high,2,8.740856990069028,1,0,0,274.35780662442824,19,medium,0
2025-10-29 17:56:47.030071+00:00,2025-10-27 17:56:47.030071+00:00,0.3995596128833322,0,5.246724005253254,3.6758848440092033,12.81230928075921,4,121422.64885789709,180,20237.10814298285,2,2.202568954654084,1.3664458867044558,0.36644588670445577,volatile,high,2,1.7657241087945719,1,1,0,162.22227530555443,18,low,1
2026-01-22 17:56:47.030071+00:00,2026-01-20 17:56:47.030071+00:00,0.9337448011159283,0,3.31151117978901,0.6782869284813601,26.093648085677646,5,101185.2785883193,90,33728.42619610643,3,3.926405594379268,1.23298468281953,0.2329846828195301,stable,low,1,8.511813248676704,0,1,0,146.05735457412388,21,medium,0
2026-02-15 17:56:47.030071+00:00,2026-02-13 17:56:47.030071+00:00,1.0,3,12.039256398222753,3.5296314812005316,21.352883063304127,7,65028.270963042174,60,32514.135481521087,3,1.4405372831730163,1.6128003364930836,0.6128003364930836,volatile,high,1,5.538515216429552,1,1,0,89.64067623690788,18,medium,0
2025-12-23 17:56:47.030071+00:00,2025-12-21 17:56:47.030071+00:00,0.7504397152916941,2,0.7755992442691387,1.028314856533143,2.8084117849278214,9,51729.08082603797,120,12932.270206509493,1,0.40510734062331766,1.9279084442780459,0.9279084442780459,stable,medium,1,5.40163250292173,1,0,1,205.54459324526266,22,low,0
2025-12-21 17:56:47.030071+00:00,2025-12-19 17:56:47.030071+00:00,1.0,0,13.794500320828602,0.7002157404183972,22.171021723489762,3,45116.7123210654,30,45116.7123210654,3,1.9205087864620882,1.8601978464875395,0.8601978464875395,volatile,high,0,7.226448202583393,0,0,1,68.31901332333548,19,low,1
2025-12-19 17:56:47.030071+00:00,2025-12-17 17:56:47.030071+00:00,0.7756338444822206,0,8.187856889873265,1.394166785841157,19.032330032055054,5,55343.2454942842,30,55343.2454942842,5,3.2441273420770385,0.7572374036985516,-0.24276259630144836,stable,low,1,3.7091343400089904,1,1,0,121.00263195793295,11,medium,1
2025-11-24 17:56:47.030071+00:00,2025-11-22 17:56:47.030071+00:00,1.0,1,7.029756905226449,0.48565832668613884,20.009051713893733,5,22895.558258026354,180,3815.9263763377257,2,0.07742451271598805,1.1073606224620196,0.1073606224620196,volatile,high,1,19.77471550831374,1,1,0,146.73168986194167,26,medium,1
2025-11-15 17:56:47.030071+00:00,2025-11-13 17:56:47.030071+00:00,0.697880786619622,0,7.805564191351259,1.1246762139531195,37.14918887679734,11,139921.8932417431,30,139921.8932417431,4,1.675051903264628,1.2877899812815206,0.28778998128152056,stable,low,1,15.028939446961338,0,0,0,218.0162918843607,22,low,0
2025-12-20 17:56:47.030071+00:00,2025-12-18 17:56:47.030071+00:00,0.3543212743023981,0,7.6873741062038246,2.4859994115062416,20.295668469211062,5,126358.71888347599,30,126358.71888347599,2,0.9682834676677259,1.9841664590643193,0.9841664590643193,volatile,high,2,21.422219065719744,1,0,1,195.27751272178915,19,medium,1
2026-01-19 17:56:47.030071+00:00,2026-01-17 17:56:47.030071+00:00,0.7656158860608296,0,3.1010582901946995,4.599714585516811,6.9622116793730875,2,12958.86979803034,60,6479.43489901517,2,3.5363427515225965,0.65,-0.35,stable,low,0,1.7686233605170152,1,1,0,266.6189978132761,13,medium,1
2025-11-13 17:56:47.030071+00:00,2025-11-11 17:56:47.030071+00:00,1.0,1,8.499727013870828,3.932328700493247,28.866018138627723,4,14296.363579363544,60,7148.181789681772,5,4.165024100402272,1.388866248976144,0.3888662489761441,volatile,high,1,17.1172315846753,1,0,0,301.2643724583508,28,medium,0
2025-12-10 17:56:47.030071+00:00,2025-12-08 17:56:47.030071+00:00,0.8762942950692753,0,5.5850877060599595,1.7843189335585354,14.704014839786122,2,16236.609406696753,180,2706.1015677827922,4,1.6880387245402992,1.7674920607276192,0.7674920607276192,stable,low,1,1.5307445442250442,0,1,2,292.1189991404344,24,medium,1
2025-11-23 17:56:47.030071+00:00,2025-11-21 17:56:47.030071+00:00,0.6872418188631881,2,0.9383502240569253,1.4379488896292054,12.009907094037965,3,33889.62854307176,30,33889.62854307176,6,0.0,1.0736419678158122,0.07364196781581223,volatile,medium,1,6.221225681955995,1,1,0,184.88030111460796,18,medium,0
2025-10-21 17:56:47.030071+00:00,2025-10-19 17:56:47.030071+00:00,0.8392022104712518,0,2.5320679580854084,0.25924201623963156,41.545205386948794,6,22817.090389723304,30,22817.090389723304,2,1.8585293946591661,1.980220314389404,0.9802203143894039,volatile,high,1,8.782262240860307,1,0,0,77.6152477364599,25,medium,0
2025-10-22 17:56:47.030071+00:00,2025-10-20 17:56:47.030071+00:00,0.9548024709214595,0,1.8746505866578138,6.500678094112156,42.71814842292746,4,134689.93011736686,30,134689.93011736686,5,2.2901206594675143,1.1844466697068785,0.1844466697068785,volatile,high,1,2.825693741401593,0,1,1,376.2339968620404,22,low,0
2025-09-14 17:56:47.030071+00:00,2025-09-12 17:56:47.030071+00:00,0.7645890409953953,0,3.8842107189866173,5.346759181129288,3.681717921497233,3,123063.90154255155,60,61531.95077127578,2,0.09615716861851475,1.5465119937878427,0.5465119937878427,stable,low,3,2.7407511491593493,1,0,0,280.95287168731807,21,medium,0
2025-11-18 17:56:47.030071+00:00,2025-11-16 17:56:47.030071+00:00,1.0,2,0.5369852010418723,2.6272071888405546,16.169933852510997,3,52815.98475811838,30,52815.98475811838,2,2.8567191548958792,1.9133350128842963,0.9133350128842963,stable,medium,2,11.160815694264768,1,1,0,159.63578989071155,23,low,1
2026-01-06 17:56:47.030071+00:00,2026-01-04 17:56:47.030071+00:00,0.6868647678264923,0,7.531324832024626,4.428004519720227,7.202193550165946,4,47112.244186318545,90,15704.081395439514,6,3.9481972085119454,1.5578327321792962,0.5578327321792962,volatile,medium,1,11.78725021628591,0,0,2,113.22501307718447,19,low,0
2026-01-01 17:56:47.030071+00:00,2025-12-30 17:56:47.030071+00:00,0.9604519299680547,0,8.520077107363496,2.2918610358136426,38.44982941543432,4,24491.2991063328,180,4081.8831843888,6,3.5480845197230293,1.1187077464924373,0.11870774649243732,stable,low,0,3.1599860292499566,1,0,0,164.93736140440987,21,medium,0
2026-02-24 17:56:47.030071+00:00,2026-02-22 17:56:47.030071+00:00,0.917148702566724,1,3.020288633764649,0.6610032679749691,41.61385244534085,5,11621.086148710743,60,5810.543074355372,2,2.568021904282797,1.8880880218091294,0.8880880218091294,volatile,high,2,29.674827297860077,1,0,1,156.84574067744438,19,low,1
2025-09-07 17:56:47.030071+00:00,2025-09-05 17:56:47.030071+00:00,0.6540310635543497,0,6.131145160936533,0.38802485999954367,62.667616522396884,2,103434.56325962095,120,25858.640814905237,2,3.2504281487095668,1.8761943074138214,0.8761943074138214,volatile,medium,2,19.637143871769155,0,0,1,201.17131450621503,14,low,1
2026-01-14 17:56:47.030071+00:00,2026-01-12 17:56:47.030071+00:00,0.7036007518774189,0,12.361138098651644,2.535613810927289,27.820189697219977,4,128983.59370913348,180,21497.265618188914,1,1.8618479549788916,1.4205087174693285,0.4205087174693285,volatile,medium,2,10.77051464012782,1,0,0,268.3142514285355,34,medium,1
2026-01-21 17:56:47.030071+00:00,2026-01-19 17:56:47.030071+00:00,0.9632577565462856,2,3.2696582876735008,8.023111405461053,22.960148447133538,3,31464.152999708764,90,10488.050999902922,5,1.0274107453738786,1.515501081244049,0.515501081244049,stable,low,2,9.404456081555946,1,1,0,126.01327193823684,16,low,0
2025-11-17 17:56:47.030071+00:00,2025-11-15 17:56:47.030071+00:00,0.8060618197687635,2,3.2712620297636383,0.012953064258469859,20.475871051165218,6,14511.340245700538,30,14511.340245700538,2,2.8359161222560356,1.1452595720981897,0.14525957209818974,volatile,medium,1,2.7175511670635557,1,0,0,162.3373427564336,15,medium,0
2025-10-20 17:56:47.030071+00:00,2025-10-18 17:56:47.030071+00:00,0.8408529108109091,2,3.6951367452590236,2.6064974048264333,7.836691213834663,5,93844.39489061154,180,15640.73248176859,3,3.1640929708812378,1.7213264809170739,0.7213264809170739,volatile,high,1,2.156416866570047,0,0,0,243.16000806409843,19,medium,0
2025-11-03 17:56:47.030071+00:00,2025-11-01 17:56:47.030071+00:00,0.4855258763332157,1,7.0911163442510174,2.116449426136988,14.088003254804175,2,74108.93094762121,90,24702.976982540404,2,0.8088861689548044,0.7349191226971267,-0.26508087730287333,volatile,high,0,5.930933815538184,0,1,0,63.38716576060898,21,medium,1
2025-12-31 17:56:47.030071+00:00,2025-12-29 17:56:47.030071+00:00,0.8980797579291783,0,3.2170907995596183,2.9440297616757882,15.602967628894525,2,1525.6054304332367,120,381.4013576083092,2,1.4910196541274816,1.2875590687464558,0.28755906874645576,volatile,high,0,12.627708601886594,1,0,0,265.9565501999076,22,medium,0
2026-02-02 17:56:47.030071+00:00,2026-01-31 17:56:47.030071+00:00,0.8317134319348622,0,3.751429297663316,2.027627536822408,16.51278293012257,2,8410.201679464219,120,2102.5504198660547,3,2.6483569584344733,1.6913774055415614,0.6913774055415614,volatile,medium,1,1.2965967645051355,1,1,0,83.79694126154664,29,low,0
2025-12-24 17:56:47.030071+00:00,2025-12-22 17:56:47.030071+00:00,0.7684961959245924,2,6.901368222438782,9.247687678284322,11.974721840318422,3,38774.062498334744,120,9693.515624583686,1,4.385427087193964,1.3507940733214254,0.3507940733214254,volatile,medium,0,3.9234875856066798,1,0,1,358.38758308044265,27,high,1
2025-12-01 17:56:47.030071+00:00,2025-11-29 17:56:47.030071+00:00,0.8449605353506338,0,6.606602245615418,0.30605638483597286,46.07878947094914,5,14080.096024750046,60,7040.048012375023,6,1.227081040214353,1.4780644122604256,0.4780644122604256,volatile,high,0,20.357871667840094,1,0,0,285.23289241313074,17,medium,0
2025-12-26 17:56:47.030071+00:00,2025-12-24 17:56:47.030071+00:00,0.706340812717635,0,2.8842785401452677,1.2839653672152638,3.655158218299818,5,12444.363458752025,120,3111.090864688006,6,2.8246364598009994,1.0435459714639932,0.043545971463993194,stable,medium,2,4.130132213382586,0,0,1,66.2821210686425,23,low,1
2025-09-12 17:56:47.030071+00:00,2025-09-10 17:56:47.030071+00:00,0.6734575493009747,1,1.8011392746738233,1.7538616678596883,15.185642805875693,5,30293.57557191103,60,15146.787785955516,6,0.3668838984179279,1.555435880487103,0.5554358804871029,volatile,high,1,5.828667942737623,1,1,1,53.37827565704178,24,low,1
2025-12-18 17:56:47.030071+00:00,2025-12-16 17:56:47.030071+00:00,0.7364606043049603,1,3.3967603146457197,0.47168173050648315,17.43886466926459,3,55761.251734604346,60,27880.625867302173,5,2.7804690598365838,1.520381443536183,0.5203814435361831,volatile,high,1,1.2203166731524284,1,0,0,88.31929645809993,25,low,1
2025-09-07 17:56:47.030071+00:00,2025-09-05 17:56:47.030071+00:00,0.6964434279027065,0,4.069464834870706,3.9088787816709396,23.468296171896615,5,58201.36282575249,30,58201.36282575249,6,1.5995120968505692,1.168971340154649,0.1689713401546491,volatile,high,3,9.044326378806252,1,1,1,184.7974461972358,28,medium,0
2026-02-19 17:56:47.030071+00:00,2026-02-17 17:56:47.030071+00:00,1.0,0,5.315847058084197,1.4419541164045127,2.3670457338944537,3,95977.2499713534,90,31992.416657117803,4,0.6407938911861033,1.7198975427734216,0.7198975427734216,stable,low,0,9.40457468565052,1,1,1,493.32966711347865,28,high,1
2026-02-07 17:56:47.030071+00:00,2026-02-05 17:56:47.030071+00:00,0.9441367311918462,0,4.59448839907628,1.1960041715129983,30.002391149957678,5,94543.6942058067,180,15757.28236763445,6,1.0342671021243925,1.7742240351984924,0.7742240351984924,volatile,high,2,3.537149031062758,1,0,0,230.47736979577286,23,high,0
2025-11-30 17:56:47.030071+00:00,2025-11-28 17:56:47.030071+00:00,0.6056755936850938,0,1.4140690361311272,4.072976504169309,27.39498576820926,1,106836.74548806674,180,17806.12424801112,1,3.8371151477707093,1.1858134758972512,0.18581347589725117,volatile,high,1,5.308963767612277,1,0,0,303.09168493228054,21,medium,0
2025-11-06 17:56:47.030071+00:00,2025-11-04 17:56:47.030071+00:00,1.0,1,3.1537271108344487,1.8856734178499979,35.25755804636639,7,85703.64485811746,180,14283.940809686244,1,2.043371902640195,1.6292064295650517,0.6292064295650517,volatile,high,3,11.82280741869317,0,0,0,457.7598414380139,24,medium,0
2026-01-09 17:56:47.030071+00:00,2026-01-07 17:56:47.030071+00:00,0.7020858099414637,0,0.5818724525461053,0.6935640189072025,8.50312842145481,6,9984.782613667514,30,9984.782613667514,4,0.049707358738755314,1.027601163954662,0.027601163954662056,volatile,high,3,7.5478624246703925,1,1,2,140.24427023939108,21,medium,0
2025-12-23 17:56:47.030071+00:00,2025-12-21 17:56:47.030071+00:00,0.7853019661435713,1,5.294524201505615,0.635757343584071,21.08003812180807,2,19762.13334479759,30,19762.13334479759,2,1.3713048511483537,1.3096698919641243,0.3096698919641243,volatile,medium,3,8.742231187339733,1,0,1,251.26728905962668,19,medium,0
2026-01-04 17:56:47.030071+00:00,2026-01-02 17:56:47.030071+00:00,0.9415350950876376,1,1.7173135836422895,1.9774318094918149,3.624469666553192,3,7840.281990629909,60,3920.1409953149546,2,4.548486828224041,1.153262029830846,0.15326202983084602,volatile,medium,1,20.081266532066497,1,1,2,73.07415665387039,20,medium,0
2025-12-01 17:56:47.030071+00:00,2025-11-29 17:56:47.030071+00:00,0.4254020620984293,2,1.054826196996468,4.621698762335181,7.88519892792075,5,2766.2743292473383,60,1383.1371646236692,3,0.0,0.8652054440408843,-0.1347945559591157,volatile,medium,2,1.8033300068073375,1,0,1,289.35574026998614,22,low,1
2025-10-12 17:56:47.030071+00:00,2025-10-10 17:56:47.030071+00:00,0.7373353475506256,0,3.5275860224917714,0.9777133403121022,5.4137983441284625,0,74869.06331945413,60,37434.531659727065,3,2.33839308075881,1.286812849980366,0.28681284998036594,stable,low,0,3.001651938162479,0,1,0,224.28527810799176,25,medium,0
2025-09-13 17:56:47.030071+00:00,2025-09-11 17:56:47.030071+00:00,0.6767999068259098,0,5.934084795353325,2.9425932225936187,14.866712666565718,4,148587.4506368174,90,49529.15021227247,4,5.540297398647743,0.65,-0.35,volatile,medium,1,3.8318078835018365,0,0,2,198.01224779694147,19,low,1
2025-10-20 17:56:47.030071+00:00,2025-10-18 17:56:47.030071+00:00,0.8169144143179443,0,4.499068723177106,4.191534125003513,14.349371116902896,3,53295.9003277611,60,26647.95016388055,1,0.5160258192812952,1.1264354398478686,0.12643543984786865,stable,medium,0,18.770395769764573,1,0,3,328.3064451066138,23,high,0
2025-12-04 17:56:47.030071+00:00,2025-12-02 17:56:47.030071+00:00,0.8466089429877797,0,13.288977767572844,3.5693860172383522,14.51966626063963,3,4458.104326752511,90,1486.0347755841703,1,2.037136781628267,1.5023473125737603,0.5023473125737603,stable,low,1,7.936877923770037,0,0,0,430.1860099129536,20,medium,0
2025-11-15 17:56:47.030071+00:00,2025-11-13 17:56:47.030071+00:00,0.7660933142401768,0,0.7790241476767575,1.188931940336448,19.87872783089604,3,66410.37595770456,60,33205.18797885228,1,1.563393573478019,1.6079743635461377,0.6079743635461377,volatile,high,1,8.963292134595063,1,0,0,163.52258878397433,20,medium,0
2025-11-30 17:56:47.030071+00:00,2025-11-28 17:56:47.030071+00:00,0.7577434863277822,2,0.7305372878258805,3.5528316816892236,7.052154362070321,5,2775.5786161998576,120,693.8946540499644,5,3.480633799301513,1.48285568454601,0.4828556845460099,volatile,medium,2,14.304035621710874,1,0,1,667.6883046748401,25,medium,0
2025-10-19 17:56:47.030071+00:00,2025-10-17 17:56:47.030071+00:00,0.9717236470743801,2,2.696600240351631,4.0092444543910215,3.5849997403012486,6,138840.2919966201,30,138840.2919966201,5,2.126337054511654,1.0674790059516135,0.06747900595161349,stable,low,2,7.595424586597042,0,0,0,347.4678189531572,16,medium,0
2026-02-15 17:56:47.030071+00:00,2026-02-13 17:56:47.030071+00:00,0.8342674674601269,3,8.262934583913893,0.4306317987948603,1.6137744935611404,3,17864.777180242047,30,17864.777180242047,1,2.897816495316249,1.500782742715233,0.5007827427152329,stable,low,2,3.1749939959126783,1,0,0,464.3373323897596,24,medium,1
2025-11-05 17:56:47.030071+00:00,2025-11-03 17:56:47.030071+00:00,0.7874565018093498,0,2.904502812191399,1.0734917241160322,9.428283865420854,0,77771.99118357885,180,12961.998530596475,3,1.3724099133288234,1.277314529666099,0.27731452966609904,volatile,medium,3,3.7400481465148667,1,1,2,125.02452101427193,21,medium,0
2026-01-30 17:56:47.030071+00:00,2026-01-28 17:56:47.030071+00:00,0.8066167064628251,1,2.0167137179061676,1.720334131926135,15.31655975670442,3,98340.04905314549,60,49170.02452657274,5,0.9357295444023905,1.4352007055490115,0.43520070554901147,stable,low,1,7.4480307758390465,0,1,1,208.26339554402034,28,medium,0
2025-11-09 17:56:47.030071+00:00,2025-11-07 17:56:47.030071+00:00,1.0,1,6.230111837385884,1.1942548252850889,11.46471179906616,6,96154.76119681566,90,32051.587065605218,2,2.658316832960406,0.9664263662901975,-0.033573633709802486,stable,medium,1,0.8153344623772564,1,0,1,152.99047168476787,14,medium,0
2025-11-18 17:56:47.030071+00:00,2025-11-16 17:56:47.030071+00:00,0.8110813158571392,1,3.169227595197753,0.5499887271115687,17.32556883199003,6,33006.02980857645,60,16503.014904288226,6,1.5884878514583924,1.415328709788644,0.415328709788644,volatile,high,2,3.8388721600046303,1,0,0,186.09294859144018,22,medium,0
2025-12-17 17:56:47.030071+00:00,2025-12-15 17:56:47.030071+00:00,0.6873992691061731,1,10.473696148506013,0.7130992011299574,45.99629602461623,1,133433.20927423873,90,44477.73642474625,1,1.66352038923878,1.27454527023438,0.27454527023438,volatile,high,0,14.566507157830477,1,0,0,302.65303600276843,26,medium,1
2025-10-17 17:56:47.030071+00:00,2025-10-15 17:56:47.030071+00:00,0.4363801640500094,0,3.6212487846259034,1.5972245879137983,15.14894022070169,3,23669.174191766528,120,5917.293547941632,6,0.13772691224732858,1.1480733435747825,0.14807334357478252,stable,low,0,5.04095869085614,0,0,1,271.8740486944537,23,medium,1
2025-10-09 17:56:47.030071+00:00,2025-10-07 17:56:47.030071+00:00,0.5218912726737084,0,8.359575015777502,1.7262794156689385,20.82871821296158,2,113696.46128225804,60,56848.23064112902,2,0.0,1.3396260530743633,0.33962605307436333,volatile,high,1,6.4208396542660315,0,0,0,423.1925482577849,31,low,1
2025-11-07 17:56:47.030071+00:00,2025-11-05 17:56:47.030071+00:00,0.6959353388856431,1,3.8695504667719716,3.2334102507892624,18.173754258225983,0,68182.05515716606,60,34091.02757858303,5,1.045263345895282,1.8753336279091386,0.8753336279091386,volatile,high,0,2.4417688011957037,0,0,1,414.24831322073135,29,high,1
2026-01-22 17:56:47.030071+00:00,2026-01-20 17:56:47.030071+00:00,0.7604921680882535,2,5.9593975121573415,1.7588942814079405,32.12569974643524,4,44391.9487047379,180,7398.658117456317,5,1.9474461698948382,1.5573629603213703,0.5573629603213703,volatile,high,0,10.816565862033144,1,1,0,220.88026867340227,17,high,0
2025-09-26 17:56:47.030071+00:00,2025-09-24 17:56:47.030071+00:00,0.6799881372701571,1,9.262298475782961,0.5400783776508274,15.415543320034674,1,97905.87153382637,30,97905.87153382637,2,3.383556452171018,0.9348412431322,-0.06515875686780004,volatile,high,0,10.372300422819066,0,1,2,155.78124179070522,28,medium,0
2025-11-17 17:56:47.030071+00:00,2025-11-15 17:56:47.030071+00:00,0.8432059158682457,0,0.7249771145383468,3.8777792911857483,5.876384648956959,3,41194.33755959313,30,41194.33755959313,6,2.301344978874788,1.8499772866641289,0.8499772866641289,volatile,high,0,9.375022828115128,1,1,1,111.30365797891116,21,low,1
2025-12-29 17:56:47.030071+00:00,2025-12-27 17:56:47.030071+00:00,0.6776685519885045,0,0.48348211773624483,1.641484827843257,7.911974927420824,5,106183.18900999385,60,53091.59450499692,3,2.753229111400403,1.8859265928318463,0.8859265928318463,stable,low,0,4.86060204736989,1,0,0,177.793332852837,25,high,0
2026-01-05 17:56:47.030071+00:00,2026-01-03 17:56:47.030071+00:00,0.6153919313756226,1,0.8360224058149257,2.5906258861757703,32.43477472209265,2,99333.53161519376,60,49666.76580759688,5,1.4063372916114711,1.359212889222255,0.359212889222255,volatile,high,0,9.176852327457407,0,0,1,153.2341083083391,24,low,1
2025-11-17 17:56:47.030071+00:00,2025-11-15 17:56:47.030071+00:00,0.8902758903643343,0,1.8042734002559804,1.654021674531835,11.85667778066429,5,31758.219898123516,120,7939.554974530879,3,0.0,1.737641165336455,0.737641165336455,stable,low,0,9.128277250370516,1,0,0,199.87037921647087,16,low,1
2025-09-14 17:56:47.030071+00:00,2025-09-12 17:56:47.030071+00:00,1.0,1,9.552766226684309,1.0524149773589464,8.45527090539038,3,30139.459980871892,30,30139.459980871892,6,3.4738411228204,0.9069967428694953,-0.09300325713050472,volatile,medium,0,2.1775831219987256,1,0,0,90.08354959382172,28,low,0
2025-09-02 17:56:47.030071+00:00,2025-08-31 17:56:47.030071+00:00,0.5807098324056215,0,14.561680683831495,1.5925976369359587,16.84133606523954,1,132777.74673823378,60,66388.87336911689,1,4.608267799174796,1.3084369403185556,0.3084369403185556,stable,low,4,6.138122552198419,0,1,0,38.541135362390634,19,high,0
2025-11-23 17:56:47.030071+00:00,2025-11-21 17:56:47.030071+00:00,0.8238688554674062,1,4.095931850589731,3.54716113007861,30.95914427810908,4,130232.28763238914,60,65116.14381619457,6,1.5328850026539649,1.14595871612073,0.14595871612073008,volatile,high,2,4.434158975479751,1,0,0,190.27360150319134,31,medium,1
2026-01-23 17:56:47.030071+00:00,2026-01-21 17:56:47.030071+00:00,0.4370991615323128,2,3.0577063301882426,4.852845458039008,14.056848574471239,3,40921.32198655956,30,40921.32198655956,2,2.651890485486991,1.4787290892577416,0.4787290892577416,volatile,medium,2,3.275705241043129,0,0,0,239.74584798497116,17,high,1
2025-09-05 17:56:47.030071+00:00,2025-09-03 17:56:47.030071+00:00,0.5145831364691114,0,5.73651435827402,1.5764862446973698,19.848766300285405,6,101352.44901297138,90,33784.14967099046,5,0.9880046279826331,1.3781967917051101,0.3781967917051101,volatile,medium,0,4.891199486219135,1,0,0,282.0924111857493,29,medium,1
2026-02-06 17:56:47.030071+00:00,2026-02-04 17:56:47.030071+00:00,0.6740221509641089,0,2.362617672813769,2.627869280425811,57.62607210798792,4,100444.09381688366,60,50222.04690844183,1,2.5746809536246653,0.8975751223436932,-0.10242487765630681,volatile,high,1,7.670990004515854,1,0,0,88.63078017434259,27,high,0
2025-12-30 17:56:47.030071+00:00,2025-12-28 17:56:47.030071+00:00,0.9842838778278948,1,5.492221374711507,0.34600503726231585,33.16017009693271,3,87418.70007564916,120,21854.67501891229,3,0.0,2.0833148957886416,1.0833148957886416,volatile,high,1,13.887315235998566,0,1,0,278.63557217011584,25,low,1
2025-09-01 17:56:47.030071+00:00,2025-08-30 17:56:47.030071+00:00,0.6398329146530146,0,9.289421757720024,0.2931178891355925,20.022744463228996,4,118672.74718806565,60,59336.373594032826,3,2.790426314210356,1.7468180260955228,0.7468180260955228,volatile,medium,0,16.462326405657592,0,0,0,177.82387387756998,29,high,1
2025-10-31 17:56:47.030071+00:00,2025-10-29 17:56:47.030071+00:00,0.6331019145422011,0,5.774923685661985,3.0539758102860275,15.771069229626965,7,77031.84194452017,30,77031.84194452017,5,5.521998009837551,1.7616624596734025,0.7616624596734025,stable,low,1,5.417800239696808,1,0,0,228.9682303007278,21,low,1
